index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
974,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97,India,2020-03-01,Very good battery life and very nice photo quality. Dual SIM works smoothly. Excellent call quality and speaker sound is loud enough. Overall a very decent phone.,5.0 out of 5 stars,Apple,A.S.L.Narayana,Excellent phone
975,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97,India,2020-03-02,No finger print .very pathetic. wen u use helmet u have to put password and password also not work fast type. Battery drain fast and charge late. Camera also not soooo gud,1.0 out of 5 stars,Apple,Rohini Sharma,Below average
976,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97,India,2019-09-04,"All is good however, this was purchased on EMI , but amazon did not initiated process with bank on time and EMI could not be activated, called amazon customer care nothing happened, bad on amazon part",5.0 out of 5 stars,Apple,neeraj Srivastava,Good product but bad support by amazon
977,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97,India,2019-10-04,Product is reliable and good,4.0 out of 5 stars,Apple,Amazon Customer,Nice one..
978,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97,India,2019-10-19,"There is no fingerprint reader in XR. Camera quality is poor, especially front camera. Battery life is usual for iPhone. Over all the phone is fine but recommend to go fo one plus.",5.0 out of 5 stars,Apple,GURU Automation and Technology,Okay but not meet the expectations
979,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97,India,2019-12-09,Worse phone ever it hang ill go for replacement lets c what vl b response from apple store,1.0 out of 5 stars,Apple,nomaan pehlari,Worse iphone i made a mistake
980,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-07-20,Excellent quality and thankew Amazon for such lovely prime day deal of 15-16 july really appreciated and hope in future also you will be given deals on iphones fully satisfied from Amazon in everything,5.0 out of 5 stars,Apple,Honeysuratiya,Apple iPhone XR
981,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-12-13,earphones not workinggg .. n adapter has been changed ...seller replaced with normal charger,5.0 out of 5 stars,Apple,mohan,earphones not working
982,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-06-02,"This is my 3rd iPhone and almost everyone in my family including my mom have IPhone now... Apple phones are best phones. Buy them without any doubt.. Very stable, no lag, user friendly , long lasting",5.0 out of 5 stars,Apple,Amazon Customer,Nothing can beat IPhone
983,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-11-10,"Experience of upgrading to XR from 6s for me is awesome.. it’s really really nice phone from all aspects.. battery life, picture quality and face unlock is really great..",5.0 out of 5 stars,Apple,sukanta k.,Awesome..
984,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-10-26,Superb very very good battery life it can go for 2 days also,5.0 out of 5 stars,Apple,Shaji kutty,Nice phone to upgrade
985,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-08-13,Elegant phone with dual sim support great battery life. Best apple phone under 80k,4.0 out of 5 stars,Apple,Amazon Customer,Trust me guys it’s better than iPhone X in all aspects
986,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-07-19,Amazing portrait pictures and super fast processor. Didn’t feel any lag after using for at least 3 month,5.0 out of 5 stars,Apple,alok k.,Great phone
987,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-07-23,As usual apple product.,5.0 out of 5 stars,Apple,Supriyo Sarkar,Nice
988,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-07-11,Kehna hai ..... kya ?  Le lo yaar . Itz great . Bezels are there but will get use to soon .,4.0 out of 5 stars,Apple,vinod k sharma,Kehna hai .... kya ?
989,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98,India,2019-07-04,No words to say it's iPhone it's always in top place,5.0 out of 5 stars,Apple,Naveen Hunter,Excellent
990,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2020-02-19,What a device man! It’s perfect in every way. No need to think twice before  buying it. Worth every penny. Got it in ₹38k during navratri sale.,5.0 out of 5 stars,Apple,Mohit Yadav,Beauty and the beast together 👍🏻
991,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2020-01-25,So far I am loving this phone♥️♥️,4.0 out of 5 stars,Apple,Miss Preet,No glitches detected -works great!!
992,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-11-04,Would've given 6 star to battery life.......a complete package at this price point.,5.0 out of 5 stars,Apple,sandeep singh,Best in class
993,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-06-23,Too expensive,4.0 out of 5 stars,Apple,praveen,Expensive
994,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-12-08,Awesome product...,5.0 out of 5 stars,Apple,shyam mhaske,Nice....
995,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2020-03-06,Best user experience till date.,5.0 out of 5 stars,Apple,Amazon Customer,Ultimate user experience
996,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-10-14,Received genuine product with one year free screen replacement. Loved it.,5.0 out of 5 stars,Apple,Hardik Walse,Fabulous ❤
997,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-10-17,it’s been a week since i got this and it’s been amazing,5.0 out of 5 stars,Apple,Surya kanth,fantastic
998,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-07-27,I must say best iPhone device of apple. Colour (Red) is looking very premium. Camera quality is excellent even in low light condition. Longest battery backup from iPhone devices.,5.0 out of 5 stars,Apple,Satyajit Auddya,Best iPhone from Apple
999,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=99,India,2019-10-27,"Excellent product. If you are a fan of quality and durability, this is it. Amazing battery life and innovative integration with Mac and Watch.",5.0 out of 5 stars,Apple,Surendra,Excellent product
1000,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-09-29,Awesome Iphone XR loved it,5.0 out of 5 stars,Apple,Shaik Sajjad,Classic
1001,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2020-03-26,"My Order date was 19-May-2019, So i thin 1 Year Warranty is expiring in May-2020. I need to purchase extended warranty. Kindly assist.",5.0 out of 5 stars,Apple,Veerendra Dogra,"My Order date was 19-May-2019, So i thin 1 Year Warranty is expiring in May-2020."
1002,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-12-04,"Battery is aswesome, and screen visibility/touch screen is too good. Replaced my iphone 6s and i am quite happy with this phone where i can use my entire day in 2 hrs charge only in early morning.",5.0 out of 5 stars,Apple,Krishna,battery/touch screen is too good
1003,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2020-01-24,Got a defect mobile and got it replaced. They simply publish that the product is replaceable within 10days but when we they tel us to get replacement key from apple. Such a faking morons,1.0 out of 5 stars,Apple,Rekha Pradheepa,Dont get cheated seeing their 10days replacement
1004,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-12-04,It is such an premium phone. The build quality is great and UI is fast and fluid. If you want to have a iPhone with all latest features by sacrificing the display this is the one for you,5.0 out of 5 stars,Apple,siddarthan,A great buy
1005,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-09-30,"Good product camera quality superb, battery life good and face lock. I am happy to receive the item and thanks to amazon for deliver genuine product in very short time",5.0 out of 5 stars,Apple,Mrityunjay Ravi,No one comparison with XR in range of price
1006,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-07-06,I had an issue with waterproofing of the phone as proper functioning of the ear speaker returned 2 days later after the incident.,5.0 out of 5 stars,Apple,Rishabh Dangi,Good Product
1007,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-09-30,The best iPhone in affordable price with huge screen.......loved it to the core ❤️❤️😍😍😍👌👌👌👌👌👌👌👌👌👌👌,5.0 out of 5 stars,Apple,Manoj Rankaal,Best I phone ever!!!!!!!😍😇🤘🏽
1008,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2019-10-27,Battery life is amazing... this phone has changed my mind and thoughts towards iPhones. I have used every iPhone as of now however battery life is amazingly good in XR also camera is outstanding.,5.0 out of 5 stars,Apple,Akash Masih,Best to buy XR
1009,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=100,India,2020-03-09,"I already knew the product was good, you don’t invest without actually studying what you’re buying, the service by Amazon was great, I got next day deliver, best offer and a good quality product!",5.0 out of 5 stars,Apple,Shivang,Amazing product by Apple
1010,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-10-22,"I as using Xr since last two week, totally satisfied with the phone.",5.0 out of 5 stars,Apple,mohit saxena,Valuable phone under good price
1011,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-10-15,"Thank u Amazon for the original product, quick delivery and awesome deal.",5.0 out of 5 stars,Apple,pritish nayak,Original and quick delivery
1012,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-10-10,The entry level product to get into Apple house of quality product.,5.0 out of 5 stars,Apple,Naveen,iPhone xr
1013,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-11-05,excellent phone delivered by amazon in very good condition. Only hitch is apple should provide fast charging options (when even low range phones are supporting fast charging).,5.0 out of 5 stars,Apple,Amazon Customer,very nice phone
1014,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-11-10,"I phone xr is also a good product, battery life is better than other i phones in market. Value for money.",5.0 out of 5 stars,Apple,dnynesh,I phone experience
1015,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2020-01-20,Face recognition is superb.. battery life is better than average.. camera is good..product is good happy to use,4.0 out of 5 stars,Apple,Ajay Singh,Happy customer
1016,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-10-27,"What can I say, it’s an apple.",4.0 out of 5 stars,Apple,Rinawma,It’s alrite
1017,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2019-10-08,"Every inch of it is pure bliss particularly the camera , superb battery life I delayed my decision which cost me 5000 because of price hike but still 7000 less than market price",5.0 out of 5 stars,Apple,fazal m.,Excellent seller
1018,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2020-01-04,Loved everything about this product. brought it on sale at 35k and can not point out a single thing which is not as per expectation.,5.0 out of 5 stars,Apple,Girish,Loved everything
1019,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=101,India,2020-01-10,"Great battery life, lasts 2+ days with heavy usage. Voice quality even on Vodafone network was quite good, and that is saying a lot.",5.0 out of 5 stars,Apple,Amazon Customer,"Great battery life, good voice quality"
1020,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=102,India,2019-10-08,"I was not given ear pods even though it was mentioned in the description of the product, kindly send me the ear pods",1.0 out of 5 stars,Apple,ushakiran,Ear pods were not given with my phone
1021,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=102,India,2019-11-12,"Budget iPhone with some miner issue, proximity sensor not works properly, if call is on and we move away phone from ear then it shows black screen, or not lightning up screen",5.0 out of 5 stars,Apple,Ganesh,iPhone with good battery life
